Recency,Frequency,Monetary,TotalQuantity,AvgQuantity,MedianQuantity,MaxQuantity,MinQuantity,QuantitySTD,AvgRevenue,MedianRevenue,MaxRevenue,MinRevenue,RevenueSTD,RevenueRange,UniqueProducts,AvgProductsPerInvoice,ActiveMonths,PurchaseSpan,WeekendPurchaseRate,AvgDaysBetweenPurchases,CancelledTransactions,CancelledRevenue,CancellationRate,Cluster,CustomerSegment
590,1,341.9,184,4.487804878048781,3.0,24,1,4.135951832526052,341.9,341.9,341.9,341.9,0.0,0.0,40,40.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
25,4,1252.74,1335,13.35,9.0,120,1,17.92316654472359,313.185,273.48,655.58,50.2,255.61482357901968,605.38,85,23.75,2,510,0.0,170.0,1.0,-50.400000000000006,20.0,3,At-Risk Customers
655,1,116.5,82,5.466666666666667,1.0,24,1,7.836422896291637,116.5,116.5,116.5,116.5,0.0,0.0,15,15.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
274,3,463.73,458,9.956521739130435,4.0,120,1,19.295314942854947,154.57666666666668,172.6,268.58,22.55,124.00129286960411,246.03,43,15.0,2,272,0.0,136.0,1.0,-172.6,25.0,0,VIP Customers
413,1,190.58,68,4.857142857142857,4.0,12,3,2.4762609175666705,190.58,190.58,190.58,190.58,0.0,0.0,14,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
374,3,586.24,372,2.8181818181818183,2.0,16,1,2.920886046208252,195.41333333333333,267.7,313.49,5.05,166.44167156494592,308.44,126,42.66666666666666,2,251,0.0,125.5,0.0,0.0,0.0,0,VIP Customers
1,8,1897.57,1078,2.333333333333333,1.0,25,1,2.914793841441546,237.19625,216.94,400.41,116.41,109.30796781015422,284.0,317,54.5,6,275,0.0,45.66666666666666,0.0,0.0,0.0,3,At-Risk Customers
47,3,380.02,256,5.688888888888889,4.0,32,1,5.692188515940956,126.67333333333332,127.66,129.0,123.36,2.946613875846872,5.640000000000001,38,14.666666666666666,2,165,33.33333333333333,82.0,0.0,0.0,0.0,0,VIP Customers
8,19,5517.07,2273,8.205776173285198,6.0,96,1,7.65545906340431,290.3721052631579,311.19,495.95,19.5,122.09890133180048,476.45,162,14.578947368421051,10,722,0.0,39.61111111111112,5.0,-69.55,20.833333333333336,3,At-Risk Customers
16,15,14335.15,5799,18.178683385579937,12.0,80,2,16.796863948744942,955.6766666666666,619.6,2594.14,316.98,694.2542665609591,2277.16,140,21.2,9,385,2.19435736677116,27.071428571428573,3.0,-134.37,16.666666666666664,3,At-Risk Customers
426,4,1056.42,378,6.0,4.0,24,1,4.805910339732567,264.105,234.88,388.3,198.36,84.6256373683531,189.94,48,15.75,4,125,41.26984126984127,41.66666666666666,1.0,-10.95,20.0,0,VIP Customers
4,56,12240.16,4513,12.330601092896174,10.0,96,1,11.673996072263847,218.5742857142857,184.775,681.5,7.800000000000001,156.24475455756345,673.7,198,6.535714285714286,12,732,13.661202185792352,13.41509433962264,3.0,-330.45,5.084745762711865,3,At-Risk Customers
485,2,374.05,148,1.681818181818182,1.0,8,1,1.497472618255253,187.025,187.025,195.26,178.79,11.646048686142429,16.47,70,43.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
4,4,3554.17,1071,23.8,24.0,50,4,11.134712307995123,888.5425,540.875,2389.62,82.8,1027.4636327181283,2306.82,28,11.25,3,396,0.0,132.0,0.0,0.0,0.0,3,At-Risk Customers
43,9,1821.9,757,9.4625,8.0,48,1,8.095855714304415,202.4333333333333,204.77,326.81,17.4,92.59245757619786,309.41,58,8.777777777777779,6,689,0.0,85.625,3.0,-58.26,25.0,3,At-Risk Customers
4,25,11573.62,9696,39.73770491803279,20.0,432,2,62.18150827750688,462.9448,465.78,939.96,104.92000000000002,203.2581364939667,835.04,129,9.76,12,733,7.377049180327869,30.041666666666668,3.0,-17.930000000000003,10.714285714285714,3,At-Risk Customers
197,11,4161.06,2081,9.008658008658008,6.0,60,1,7.0606018600408085,378.27818181818185,371.4,593.45,115.25,145.14273848995558,478.2000000000001,173,21.0,7,455,8.658008658008658,45.0,2.0,-92.2,15.384615384615383,3,At-Risk Customers
12,7,1713.09,1006,13.236842105263158,12.0,144,2,16.45184360169816,244.72714285714284,231.95,312.75,173.56,62.79421728001333,139.19,48,10.857142857142858,5,405,17.105263157894736,67.16666666666667,0.0,0.0,0.0,3,At-Risk Customers
435,1,579.85,374,11.0,10.0,48,2,9.082116960535604,579.85,579.85,579.85,579.85,0.0,0.0,34,34.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
593,1,50.48,40,13.333333333333334,12.0,16,12,2.309401076758503,50.48,50.48,50.48,50.48,0.0,0.0,3,3.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
16,14,3660.08,2399,20.33050847457627,4.0,250,1,39.9777833782941,261.4342857142857,185.85,949.56,0.55,285.9162803962104,949.01,57,8.428571428571429,6,553,0.0,42.15384615384615,3.0,-64.06,17.647058823529413,3,At-Risk Customers
113,12,2551.41,1969,14.064285714285717,10.0,96,1,11.891119178339084,212.6175,223.81,415.3,1.65,137.51740155175074,413.65,74,11.666666666666666,6,524,5.0,47.27272727272727,5.0,-80.35,29.411764705882355,3,At-Risk Customers
406,4,593.5,398,44.22222222222222,40.0,120,10,32.90052346763565,148.375,126.6,276.1,64.2,98.04918408635535,211.90000000000003,7,2.25,1,17,0.0,5.666666666666667,0.0,0.0,0.0,0,VIP Customers
249,1,328.2,84,4.666666666666667,4.0,12,2,3.1059714782221373,328.2,328.2,328.2,328.2,0.0,0.0,18,18.0,1,0,0.0,0.0,1.0,-33.9,50.0,0,VIP Customers
29,10,2681.9,2422,15.232704402515724,12.0,100,1,13.602026546960603,268.19,324.17499999999995,525.1800000000001,1.25,180.69529404190052,523.9300000000001,129,15.9,8,616,0.0,68.0,6.0,-480.07,37.5,3,At-Risk Customers
480,1,310.15,403,22.38888888888889,12.0,50,4,19.59333286632107,310.15,310.15,310.15,310.15,0.0,0.0,18,18.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
736,1,112.03,65,2.03125,1.0,25,1,4.246321937865757,112.03,112.03,112.03,112.03,0.0,0.0,32,32.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
684,2,126.45,65,9.285714285714286,6.0,24,5,6.897204402613321,63.225,63.225,65.10000000000001,61.35,2.651650429449563,3.750000000000014,7,3.5,2,41,100.0,41.0,0.0,0.0,0.0,0,VIP Customers
44,1,389.64,260,52.0,24.0,144,8,57.41080037762929,389.64,389.64,389.64,389.64,0.0,0.0,5,5.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
87,2,869.51,412,8.583333333333334,10.0,36,2,5.398318624500708,434.755,434.755,563.15,306.36,181.57795034089352,256.79,45,24.0,1,373,37.5,373.0,0.0,0.0,0.0,3,At-Risk Customers
45,6,1547.93,1010,7.426470588235294,6.0,25,1,6.4136802319453885,257.98833333333334,292.44,409.78,27.84,160.18700514294744,381.94000000000005,110,22.666666666666668,5,646,21.323529411764707,128.6,1.0,-4.2,14.285714285714285,3,At-Risk Customers
10,25,9972.55,4401,9.265263157894736,8.0,48,1,7.293800737801502,398.902,386.4,965.85,15.0,213.0841239784576,950.85,219,19.0,12,726,18.526315789473685,29.83333333333333,5.0,-121.1,16.666666666666664,3,At-Risk Customers
15,3,2653.76,1423,11.957983193277313,12.0,36,1,9.044517918197544,884.5866666666667,738.96,1385.7,529.1,446.4820651866471,856.6,102,39.66666666666666,2,409,0.0,204.0,1.0,-40.3,25.0,3,At-Risk Customers
75,1,420.5,160,8.421052631578947,6.0,24,2,6.517632404772663,420.5,420.5,420.5,420.5,0.0,0.0,19,19.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
145,7,2864.9700000000003,840,6.176470588235294,4.0,48,1,6.635351287628987,409.2814285714285,327.72,654.75,224.47,168.5874767421522,430.28,91,19.428571428571427,5,465,0.0,77.16666666666667,0.0,0.0,0.0,3,At-Risk Customers
5,3,1625.97,569,5.578431372549019,4.0,25,1,4.760473132550871,541.99,572.25,755.12,298.6,229.7593921910484,456.52,92,34.0,3,228,0.0,113.5,0.0,0.0,0.0,0,VIP Customers
297,1,89.2,40,8.0,6.0,12,4,3.741657386773941,89.2,89.2,89.2,89.2,0.0,0.0,5,5.0,1,0,0.0,0.0,1.0,-35.400000000000006,50.0,0,VIP Customers
59,3,447.92,206,8.583333333333334,6.0,24,3,4.942422101751737,149.30666666666667,158.4,192.02,97.5,47.91162837280041,94.52,21,8.0,3,385,29.166666666666668,192.5,0.0,0.0,0.0,3,At-Risk Customers
264,2,417.57,428,14.266666666666667,12.0,36,1,9.1422978071928,208.785,208.785,300.52,117.05,129.73288114429587,183.47,28,15.0,1,362,0.0,362.0,0.0,0.0,0.0,0,VIP Customers
47,1,278.3,190,31.666666666666668,28.0,50,12,14.881756168768076,278.3,278.3,278.3,278.3,0.0,0.0,6,6.0,1,0,0.0,0.0,1.0,-27.75,50.0,0,VIP Customers
29,3,254.11,135,3.4615384615384617,1.0,50,1,8.56813605550163,84.70333333333333,80.5,158.61,15.0,71.89721158246218,143.61,38,13.0,3,147,0.0,73.0,0.0,0.0,0.0,0,VIP Customers
8,11,6375.7300000000005,3999,11.97305389221557,10.0,144,1,11.980308854756007,579.6118181818182,519.53,1319.53,180.4,317.4395370403057,1139.13,251,30.363636363636363,9,543,20.65868263473054,53.8,3.0,-73.85,21.428571428571427,3,At-Risk Customers
474,1,382.81,117,6.5,6.0,12,2,4.259936481161358,382.81,382.81,382.81,382.81,0.0,0.0,18,18.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
17,2,192.6,52,10.4,12.0,18,4,5.549774770204643,96.3,96.3,133.20000000000002,59.400000000000006,52.18448045156721,73.80000000000001,4,2.5,2,109,0.0,109.0,1.0,-53.1,33.33333333333333,0,VIP Customers
3,17,15514.11,11058,7.909871244635193,4.0,132,1,9.004279733921928,912.594705882353,523.98,3790.17,290.05,987.6491724045896,3500.12,834,80.88235294117646,10,721,71.38769670958513,41.88235294117647,4.0,-75.21,19.047619047619047,3,At-Risk Customers
232,8,3637.64,1598,8.111675126903553,6.0,36,1,6.095976904855467,454.705,370.915,936.28,164.82,247.8306208453092,771.46,152,24.625,6,419,9.137055837563452,59.42857142857143,1.0,-12.75,11.11111111111111,3,At-Risk Customers
621,2,594.62,622,13.23404255319149,12.0,25,6,5.854068692714446,297.31,297.31,307.25,287.37,14.057282809988562,19.879999999999995,46,23.5,2,115,59.57446808510638,115.0,1.0,-14.7,33.33333333333333,0,VIP Customers
112,1,139.26,82,9.11111111111111,12.0,16,1,5.510091751605513,139.26,139.26,139.26,139.26,0.0,0.0,9,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
593,1,140.55,53,5.3,3.0,12,1,4.691600058733812,140.55,140.55,140.55,140.55,0.0,0.0,10,10.0,1,0,0.0,0.0,1.0,-14.85,50.0,0,VIP Customers
529,1,241.45,99,7.615384615384615,6.0,24,1,6.614862829750157,241.45,241.45,241.45,241.45,0.0,0.0,13,13.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
58,3,1011.9,1174,19.566666666666663,12.0,72,6,12.660316576579316,337.3,310.44,406.56,294.9,60.48209321774507,111.66000000000004,57,20.0,3,313,0.0,156.5,0.0,0.0,0.0,3,At-Risk Customers
51,15,3708.3,4658,24.51578947368421,24.0,72,3,15.843723012513284,247.22,287.7,558.36,13.2,143.36251153731132,545.16,68,12.666666666666666,9,395,10.526315789473683,27.785714285714285,4.0,-369.28,21.052631578947366,3,At-Risk Customers
404,1,307.56,212,13.25,12.0,36,2,10.115993936995675,307.56,307.56,307.56,307.56,0.0,0.0,16,16.0,1,0,0.0,0.0,3.0,-68.3,75.0,0,VIP Customers
127,2,730.86,306,8.742857142857142,8.0,24,2,5.013762571766878,365.43,365.43,396.81,334.05,44.37802158726772,62.75999999999999,34,17.5,2,181,0.0,181.0,0.0,0.0,0.0,0,VIP Customers
281,3,386.15,84,2.048780487804878,1.0,9,1,1.843247399458292,128.71666666666667,85.6,262.55,38.0,118.32143015250168,224.55,40,13.666666666666666,2,43,0.0,21.5,0.0,0.0,0.0,0,VIP Customers
55,2,447.68,310,11.48148148148148,10.0,24,1,7.056750016666369,223.84,223.84,332.8,114.88,154.09270975617244,217.92,26,13.5,2,24,29.629629629629623,24.0,0.0,0.0,0.0,0,VIP Customers
320,1,200.1,114,19.0,10.0,72,4,26.16103973468945,200.1,200.1,200.1,200.1,0.0,0.0,6,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
659,1,307.3,262,15.411764705882351,12.0,96,2,21.38649931478213,307.3,307.3,307.3,307.3,0.0,0.0,17,17.0,1,0,0.0,0.0,1.0,-1.95,50.0,0,VIP Customers
26,3,449.93,363,13.444444444444445,12.0,48,1,8.63950378442105,149.97666666666666,159.94,175.31,114.68,31.51904556507594,60.63,25,9.0,2,363,40.74074074074074,181.0,0.0,0.0,0.0,3,At-Risk Customers
10,2,77.4,84,28.0,24.0,48,12,18.33030277982336,38.7,38.7,39.48,37.92,1.1030865786510158,1.5600000000000025,2,1.5,1,4,0.0,4.0,0.0,0.0,0.0,0,VIP Customers
550,1,90.96,112,16.0,12.0,24,8,7.659416862050705,90.96,90.96,90.96,90.96,0.0,0.0,7,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
471,1,110.65,59,3.933333333333333,3.0,10,1,3.32665998663324,110.65,110.65,110.65,110.65,0.0,0.0,14,14.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
7,3,1156.32,719,12.39655172413793,12.0,48,1,9.101647537714612,385.44,368.45,476.88,310.99,84.23994361346638,165.89,53,19.33333333333333,3,588,25.86206896551724,294.0,0.0,0.0,0.0,3,At-Risk Customers
29,1,197.64,116,19.33333333333333,16.0,36,12,9.266426855410163,197.64,197.64,197.64,197.64,0.0,0.0,6,6.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
17,10,2526.62,2642,18.22068965517241,12.0,96,1,14.939911574517636,252.662,233.74,497.11,152.16,96.92257755549016,344.95000000000005,65,14.5,7,711,9.655172413793103,78.55555555555556,0.0,0.0,0.0,3,At-Risk Customers
607,1,303.63,127,6.684210526315789,6.0,12,2,3.8159407108564896,303.63,303.63,303.63,303.63,0.0,0.0,19,19.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
64,1,6.2,2,1.0,1.0,1,1,0.0,6.2,6.2,6.2,6.2,0.0,0.0,2,2.0,1,0,0.0,0.0,1.0,-6.2,50.0,0,VIP Customers
21,2,625.9,361,9.256410256410255,10.0,25,3,5.92371659970126,312.95000000000005,312.95000000000005,396.91,228.99,118.73737069684508,167.92000000000002,39,19.5,2,513,0.0,513.0,1.0,-14.85,33.33333333333333,3,At-Risk Customers
3,10,1953.9,783,7.528846153846154,6.0,25,1,5.81754415668128,195.39,189.78,368.8,16.95,99.48341224099178,351.85,85,10.4,7,484,8.653846153846153,53.22222222222222,3.0,-64.75,23.07692307692308,3,At-Risk Customers
166,1,131.45000000000002,17,2.833333333333333,3.0,4,1,0.9831920802501752,131.45000000000002,131.45000000000002,131.45000000000002,131.45000000000002,0.0,0.0,6,6.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
1,27,10169.33,7188,4.814467515070328,3.0,48,1,5.812162959854085,376.6418518518519,349.51,833.0600000000001,126.5,175.26249708622862,706.5600000000001,487,54.44444444444444,12,724,0.0,27.307692307692307,12.0,-196.57,30.76923076923077,3,At-Risk Customers
507,1,300.31,99,6.1875,6.0,12,2,3.763309713536743,300.31,300.31,300.31,300.31,0.0,0.0,16,16.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
53,8,724.31,601,12.26530612244898,12.0,24,3,5.310271141084675,90.53875,87.09,187.37,20.4,57.02405117579775,166.97,30,6.125,7,596,0.0,84.42857142857143,1.0,-9.2,11.11111111111111,3,At-Risk Customers
51,2,338.15000000000003,495,21.52173913043478,3.0,288,1,60.5586639437837,169.075,169.075,180.45,157.7,16.086679271993965,22.75000000000003,20,11.5,2,686,0.0,686.0,0.0,0.0,0.0,3,At-Risk Customers
48,17,7191.33,6501,10.835,5.0,150,1,15.323591695075796,423.01941176470586,455.3,1113.38,0.38,316.58266356258724,1112.9999999999998,337,34.88235294117647,10,387,83.66666666666667,23.8125,6.0,-358.73,26.08695652173913,3,At-Risk Customers
61,1,189.34,173,3.0350877192982457,1.0,24,1,3.91409956932581,189.34,189.34,189.34,189.34,0.0,0.0,56,56.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
438,2,1502.98,2,1.0,1.0,1,1,0.0,751.49,751.49,1343.44,159.54,837.1437182467537,1183.9,1,1.0,1,0,0.0,0.0,4.0,-3005.96,66.66666666666666,0,VIP Customers
162,3,845.5500000000001,370,8.409090909090908,3.0,48,1,11.996740219681348,281.85,188.64,542.15,114.76,228.4329903932442,427.39,35,13.666666666666666,3,130,31.818181818181817,64.5,0.0,0.0,0.0,0,VIP Customers
9,1,353.27,121,10.083333333333334,12.0,18,2,4.718596350097295,353.27,353.27,353.27,353.27,0.0,0.0,12,12.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
15,7,1082.55,416,3.2755905511811023,1.0,120,1,11.140999047102062,154.65,157.97,197.78,109.25,36.682686197532846,88.53,88,18.142857142857142,5,606,85.8267716535433,100.66666666666669,0.0,0.0,0.0,3,At-Risk Customers
75,2,303.43,423,21.15,9.0,50,1,19.52939754373013,151.715,151.715,193.39,110.04,58.937350211898746,83.35000000000001,17,10.0,1,363,100.0,363.0,0.0,0.0,0.0,3,At-Risk Customers
391,2,504.14,234,6.157894736842105,3.5,24,1,6.162336849611489,252.07,252.07,349.64,154.5,137.98481728074287,195.14,37,19.0,2,259,100.0,259.0,0.0,0.0,0.0,0,VIP Customers
40,8,2718.6,2120,9.177489177489177,4.0,108,1,14.86866020450586,339.82500000000005,390.32,667.72,13.01,230.77396015520097,654.71,176,27.75,4,132,22.51082251082251,18.571428571428573,7.0,-565.8,46.66666666666666,3,At-Risk Customers
621,2,686.76,232,12.88888888888889,12.0,36,2,9.529452109976726,343.38,343.38,415.71,271.05,102.29006696644596,144.66000000000005,18,9.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
41,13,2354.03,1162,3.86046511627907,3.0,25,1,2.922407417914052,181.0792307692308,171.06,352.23,129.46,62.2655226244212,222.77,125,22.923076923076923,9,388,68.77076411960132,31.83333333333333,0.0,0.0,0.0,3,At-Risk Customers
387,1,170.5,74,2.642857142857143,2.0,12,1,2.2478678904486475,170.5,170.5,170.5,170.5,0.0,0.0,28,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
599,1,178.85,135,3.75,4.0,10,1,2.247220505424423,178.85,178.85,178.85,178.85,0.0,0.0,36,36.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
370,4,888.91,392,2.840579710144928,2.0,25,1,3.2717467305374357,222.2275,212.9,435.66,27.45,181.6293963679888,408.21,110,32.25,3,241,21.014492753623188,80.0,0.0,0.0,0.0,0,VIP Customers
581,1,154.21,93,3.1,1.0,24,1,4.707660668051303,154.21,154.21,154.21,154.21,0.0,0.0,28,28.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
37,2,778.5,744,14.037735849056604,12.0,72,3,11.50244499786382,389.25,389.25,551.58,226.92,229.5692875800245,324.66,53,26.5,2,31,0.0,31.0,0.0,0.0,0.0,0,VIP Customers
197,1,271.85,5,1.25,1.0,2,1,0.5,271.85,271.85,271.85,271.85,0.0,0.0,4,4.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
200,7,3959.86,2462,10.704347826086956,10.0,50,1,8.23876650902786,565.6942857142857,572.35,667.54,441.35,71.87706214019019,226.18999999999997,142,32.857142857142854,6,427,10.0,70.66666666666667,2.0,-70.65,22.22222222222222,3,At-Risk Customers
74,6,1153.56,543,5.221153846153846,2.0,60,1,9.347609351992668,192.26,185.365,291.38,105.55,85.42663378595694,185.83,87,17.166666666666668,4,573,0.0,114.2,0.0,0.0,0.0,3,At-Risk Customers
64,4,456.41,170,3.1481481481481484,1.0,36,1,5.45792623347832,114.1025,119.635,187.35,29.79,70.64730585804386,157.56,52,13.25,4,653,0.0,217.33333333333331,0.0,0.0,0.0,3,At-Risk Customers
21,9,1274.76,724,11.3125,12.0,96,1,12.179705993793045,141.64,139.1,252.9,101.4,45.55152549586018,151.5,51,7.111111111111111,6,656,70.3125,81.5,0.0,0.0,0.0,3,At-Risk Customers
367,7,1230.15,459,6.652173913043479,5.0,40,1,6.630646510392485,175.7357142857143,48.8,522.2,0.95,198.9511408074139,521.25,65,9.714285714285714,4,309,0.0,51.16666666666666,0.0,0.0,0.0,0,VIP Customers
485,1,157.7,94,10.444444444444445,6.0,24,2,8.110350040397625,157.7,157.7,157.7,157.7,0.0,0.0,9,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
180,3,321.43,88,1.2571428571428571,1.0,8,1,1.031190592115289,107.14333333333332,110.78,142.0,68.65,36.80998007787199,73.35,56,23.33333333333333,2,14,100.0,6.5,0.0,0.0,0.0,0,VIP Customers
10,10,4022.91,1954,12.367088607594935,11.0,80,3,8.965861957546538,402.29100000000005,409.5750000000001,795.5,55.5,184.62190230305828,740.0,84,15.8,6,627,1.2658227848101269,69.11111111111111,2.0,-70.4,16.666666666666664,3,At-Risk Customers
4,24,4735.08,2774,9.277591973244148,6.0,192,1,14.459612796878067,197.295,182.77500000000003,346.41,2.1,80.63628318081999,344.31,187,12.25,11,608,2.341137123745819,26.043478260869566,3.0,-38.8,11.11111111111111,3,At-Risk Customers
582,2,385.2,152,15.2,12.0,24,6,7.192588778272627,192.6,192.6,207.3,177.9,20.78893936688449,29.40000000000001,10,5.0,2,113,0.0,113.0,0.0,0.0,0.0,0,VIP Customers
197,13,9839.46,9718,96.21782178217822,72.0,600,10,97.91706735400076,756.8815384615384,682.4,1442.32,321.48,356.272384603086,1120.84,72,7.769230769230769,8,535,7.920792079207921,44.16666666666666,1.0,-36.0,7.142857142857142,3,At-Risk Customers
29,7,1455.87,957,10.516483516483516,10.0,48,2,8.231865776579097,207.98142857142855,174.44,345.90000000000003,146.3,71.89725132172335,199.6,77,13.0,4,407,0.0,67.5,2.0,-52.9,22.22222222222222,3,At-Risk Customers
53,1,188.88,164,4.205128205128205,2.0,25,1,4.724958853507767,188.88,188.88,188.88,188.88,0.0,0.0,39,39.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
680,3,1676.57,885,10.792682926829269,7.0,72,2,10.157692219769054,558.8566666666667,772.65,842.82,61.1,432.4953544644536,781.72,67,27.33333333333333,2,57,0.0,28.5,4.0,-52.6,57.14285714285714,0,VIP Customers
630,1,322.69,1,1.0,1.0,1,1,0.0,322.69,322.69,322.69,322.69,0.0,0.0,1,1.0,1,0,0.0,0.0,2.0,-597.3199999999999,66.66666666666666,0,VIP Customers
499,1,94.8,58,8.285714285714286,6.0,12,4,3.545621041711673,94.8,94.8,94.8,94.8,0.0,0.0,7,7.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
18,7,2206.16,872,10.022988505747126,8.0,72,2,9.190461449930414,315.1657142857143,311.44,485.86,185.61,110.72133276190016,300.25,55,12.428571428571429,5,389,0.0,64.16666666666667,2.0,-21.95,22.22222222222222,3,At-Risk Customers
529,2,297.0,180,90.0,90.0,108,72,25.45584412271571,148.5,148.5,178.2,118.8,42.00214280248092,59.39999999999999,1,1.0,2,88,0.0,88.0,1.0,-3.9,33.33333333333333,0,VIP Customers
10,3,102.45,45,7.5,8.0,12,2,4.969909455915671,34.15,23.4,76.05,3.0,37.69280435308575,73.05,5,2.0,1,20,0.0,10.0,0.0,0.0,0.0,0,VIP Customers
90,9,3460.32,3030,14.497607655502392,12.0,108,1,10.155106901074396,384.48,386.74,492.26,277.68,78.02095407645308,214.58,171,23.22222222222222,6,595,57.41626794258373,73.875,3.0,-14.5,25.0,3,At-Risk Customers
423,2,769.9200000000001,361,5.1571428571428575,3.0,25,1,5.93109153452299,384.96,384.96,650.82,119.1,375.9828176925111,531.72,69,35.0,2,313,0.0,313.0,0.0,0.0,0.0,0,VIP Customers
418,3,915.28,927,12.527027027027026,6.0,50,1,14.30894247930195,305.0933333333333,306.2,425.06,184.02,120.52381064890596,241.04,61,24.666666666666668,3,285,45.94594594594595,142.5,0.0,0.0,0.0,0,VIP Customers
268,2,362.71,179,8.136363636363637,6.0,16,2,4.189504511508258,181.355,181.355,299.86,62.85,167.59137820902365,237.01,20,11.0,2,271,0.0,271.0,1.0,-22.5,33.33333333333333,0,VIP Customers
53,14,7163.0,4164,13.88,12.0,120,2,14.396636545134731,511.6428571428572,506.25,916.05,304.8,181.3509513634808,611.25,196,21.428571428571427,7,683,0.0,52.15384615384615,0.0,0.0,0.0,3,At-Risk Customers
44,4,2824.69,1166,8.041379310344828,6.0,36,1,5.618515845533712,706.1725,616.585,1378.48,213.04,547.4844295731159,1165.44,128,36.25,4,264,0.0,87.66666666666667,4.0,-367.89,50.0,3,At-Risk Customers
437,1,211.8,132,14.666666666666666,12.0,24,12,5.291502622129181,211.8,211.8,211.8,211.8,0.0,0.0,9,9.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
64,10,6702.43,4369,15.772563176895307,12.0,200,2,22.435307276906617,670.243,752.56,1188.88,14.98,421.85695263916176,1173.9,158,27.7,5,542,0.0,60.0,2.0,-14.0,16.666666666666664,3,At-Risk Customers
600,1,150.0,600,600.0,600.0,600,600,0.0,150.0,150.0,150.0,150.0,0.0,0.0,1,1.0,1,0,0.0,0.0,0.0,0.0,0.0,0,VIP Customers
427,1,437.4,193,16.083333333333332,12.0,48,6,11.602964615941389,437.4,437.4,437.4,437.4,0.0,0.0,12,12.0,1,0,0.0,0.0,1.0,-30.6,50.0,0,VIP Customers
149,3,1348.95,533,8.596774193548388,6.0,48,2,8.418285479074228,449.65,309.40000000000003,734.75,304.79999999999995,246.91455505903247,429.9500000000001,56,20.666666666666668,3,415,0.0,207.5,1.0,-28.35,25.0,3,At-Risk Customers
405,1,310.56,260,23.63636363636364,24.0,48,6,13.41098599859628,310.56,310.56,310.56,310.56,0.0,0.0,11,11.0,1,0,100.0,0.0,0.0,0.0,0.0,0,VIP Customers
22,43,15407.61,11838,16.040650406504064,12.0,144,2,15.592538159392452,358.316511627907,364.16,941.42,10.08,272.67096741471187,931.34,279,17.162790697674417,12,676,15.311653116531163,17.102564102564102,7.0,-221.01,14.000000000000002,3,At-Risk Customers
312,7,1770.96,1393,7.143589743589744,4.0,72,1,9.25747941891565,252.99428571428567,199.75,679.54,45.0,230.9536127924929,634.54,129,26.0,3,256,46.15384615384615,42.5,2.0,-171.2,22.22222222222222,0,VIP Customers
23,3,829.41,631,15.023809523809524,12.0,120,2,17.976255470573445,276.47,305.22,318.06,206.13,61.25359662909601,111.93,38,14.0,2,607,0.0,303.0,0.0,0.0,0.0,3,At-Risk Customers
58,18,6132.43,4366,14.129449838187702,12.0,72,1,11.37821197786464,340.6905555555556,363.05,648.27,19.8,201.38308175544503,628.47,152,17.166666666666668,7,585,9.385113268608414,34.11764705882353,3.0,-23.55,14.285714285714285,3,At-Risk Customers
24,5,1376.87,345,11.129032258064516,10.0,48,1,9.949009784844154,275.374,261.3,420.47,161.4,99.83406422659552,259.07000000000005,26,6.2,5,581,0.0,145.0,2.0,-25.5,28.57142857142857,3,At-Risk Customers
